Antecedent,Consequent,Support,Confidence
"Cheese, Tomato Sauce","Bread, Eggs, Milk",0.2,1.0
"Bread, Eggs, Milk","Cheese, Tomato Sauce",0.2,0.667
"Bread, Cheese, Milk","Eggs, Tomato Sauce",0.2,1.0
"Bread, Milk, Tomato Sauce","Cheese, Eggs",0.2,1.0
"Bread, Cheese, Eggs","Milk, Tomato Sauce",0.2,0.667
"Bread, Eggs, Tomato Sauce","Cheese, Milk",0.2,1.0
"Bread, Cheese, Tomato Sauce","Eggs, Milk",0.2,1.0
"Cheese, Eggs, Milk","Bread, Tomato Sauce",0.2,1.0
"Eggs, Milk, Tomato Sauce","Bread, Cheese",0.2,0.667
"Cheese, Milk, Tomato Sauce","Bread, Eggs",0.2,1.0
"Cheese, Eggs, Tomato Sauce","Bread, Milk",0.2,1.0
"Bread, Cheese, Eggs, Milk",Tomato Sauce,0.2,1.0
"Bread, Eggs, Milk, Tomato Sauce",Cheese,0.2,1.0
"Bread, Cheese, Milk, Tomato Sauce",Eggs,0.2,1.0
"Bread, Cheese, Eggs, Tomato Sauce",Milk,0.2,1.0
"Cheese, Eggs, Milk, Tomato Sauce",Bread,0.2,1.0
"Bread, Pasta","Cheese, Eggs, Tomato Sauce",0.1,1.0
"Bread, Tomato Sauce","Cheese, Eggs, Pasta",0.1,0.5
"Eggs, Pasta","Bread, Cheese, Tomato Sauce",0.1,0.5
"Cheese, Pasta","Bread, Eggs, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Eggs, Pasta",0.1,0.5
"Bread, Eggs, Pasta","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Pasta","Eggs, Tomato Sauce",0.1,1.0
"Bread, Pasta, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Bread, Eggs, Tomato Sauce","Cheese, Pasta",0.1,0.5
"Bread, Cheese, Tomato Sauce","Eggs, Pasta",0.1,0.5
"Cheese, Eggs, Pasta","Bread, Tomato Sauce",0.1,1.0
"Eggs, Pasta, Tomato Sauce","Bread, Cheese",0.1,0.5
"Cheese, Pasta, Tomato Sauce","Bread, Eggs",0.1,1.0
"Cheese, Eggs, Tomato Sauce","Bread, Pasta",0.1,0.5
"Bread, Cheese, Eggs, Pasta",Tomato Sauce,0.1,1.0
"Bread, Eggs, Pasta, Tomato Sauce",Cheese,0.1,1.0
"Bread, Cheese, Pasta, Tomato Sauce",Eggs,0.1,1.0
"Bread, Cheese, Eggs, Tomato Sauce",Pasta,0.1,0.5
"Cheese, Eggs, Pasta, Tomato Sauce",Bread,0.1,1.0
"Bread, Pasta","Cheese, Milk, Tomato Sauce",0.1,1.0
"Bread, Tomato Sauce","Cheese, Milk, Pasta",0.1,0.5
"Cheese, Pasta","Bread, Milk, Tomato Sauce",0.1,0.5
"Cheese, Milk","Bread, Pasta, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Milk, Pasta",0.1,0.5
"Bread, Milk, Pasta","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Pasta","Milk, Tomato Sauce",0.1,1.0
"Bread, Pasta, Tomato Sauce","Cheese, Milk",0.1,1.0
"Bread, Cheese, Milk","Pasta, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Cheese, Pasta",0.1,0.5
"Bread, Cheese, Tomato Sauce","Milk, Pasta",0.1,0.5
"Cheese, Milk, Pasta","Bread, Tomato Sauce",0.1,1.0
"Cheese, Pasta, Tomato Sauce","Bread, Milk",0.1,1.0
"Cheese, Milk, Tomato Sauce","Bread, Pasta",0.1,0.5
"Bread, Cheese, Milk, Pasta",Tomato Sauce,0.1,1.0
"Bread, Milk, Pasta, Tomato Sauce",Cheese,0.1,1.0
"Bread, Cheese, Pasta, Tomato Sauce",Milk,0.1,1.0
"Bread, Cheese, Milk, Tomato Sauce",Pasta,0.1,0.5
"Cheese, Milk, Pasta, Tomato Sauce",Bread,0.1,1.0
"Bread, Chicken","Eggs, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Eggs, Milk",0.1,0.5
"Bread, Tomato Sauce","Chicken, Eggs, Milk",0.1,0.5
"Bread, Chicken, Milk","Eggs, Tomato Sauce",0.1,1.0
"Bread, Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Bread, Chicken, Tomato Sauce","Eggs, Milk",0.1,1.0
"Chicken, Eggs, Milk","Bread, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Bread, Eggs",0.1,0.5
"Chicken, Eggs, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Milk, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Bread, Eggs, Tomato Sauce","Chicken, Milk",0.1,0.5
"Bread, Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Bread, Chicken, Milk, Tomato Sauce",Eggs,0.1,1.0
"Bread, Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Chicken, Eggs, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Eggs, Milk, Tomato Sauce",Chicken,0.1,0.5
"Bread, Pasta","Eggs, Milk, Tomato Sauce",0.1,1.0
"Bread, Tomato Sauce","Eggs, Milk, Pasta",0.1,0.5
"Eggs, Pasta","Bread, Milk, Tomato Sauce",0.1,0.5
"Bread, Milk, Pasta","Eggs, Tomato Sauce",0.1,1.0
"Bread, Eggs, Pasta","Milk, Tomato Sauce",0.1,1.0
"Bread, Pasta, Tomato Sauce","Eggs, Milk",0.1,1.0
"Bread, Milk, Tomato Sauce","Eggs, Pasta",0.1,0.5
"Bread, Eggs, Tomato Sauce","Milk, Pasta",0.1,0.5
"Eggs, Milk, Pasta","Bread, Tomato Sauce",0.1,0.5
"Eggs, Pasta, Tomato Sauce","Bread, Milk",0.1,0.5
"Bread, Eggs, Milk, Pasta",Tomato Sauce,0.1,1.0
"Bread, Milk, Pasta, Tomato Sauce",Eggs,0.1,1.0
"Bread, Eggs, Pasta, Tomato Sauce",Milk,0.1,1.0
"Bread, Eggs, Milk, Tomato Sauce",Pasta,0.1,0.5
"Eggs, Milk, Pasta, Tomato Sauce",Bread,0.1,0.5
"Chicken, Milk","Butter, Cheese, Eggs",0.1,0.5
"Chicken, Eggs","Butter, Cheese, Milk",0.1,1.0
"Cheese, Milk","Butter, Chicken, Eggs",0.1,0.5
"Butter, Milk","Cheese, Chicken, Eggs",0.1,0.5
"Butter, Eggs","Cheese, Chicken, Milk",0.1,0.5
"Chicken, Eggs, Milk","Butter, Cheese",0.1,1.0
"Cheese, Chicken, Milk","Butter, Eggs",0.1,1.0
"Butter, Chicken, Milk","Cheese, Eggs",0.1,0.5
"Cheese, Chicken, Eggs","Butter, Milk",0.1,1.0
"Butter, Chicken, Eggs","Cheese, Milk",0.1,1.0
"Cheese, Eggs, Milk","Butter, Chicken",0.1,0.5
"Butter, Eggs, Milk","Cheese, Chicken",0.1,1.0
"Butter, Cheese, Milk","Chicken, Eggs",0.1,1.0
"Butter, Cheese, Eggs","Chicken, Milk",0.1,0.5
"Cheese, Chicken, Eggs, Milk",Butter,0.1,1.0
"Butter, Chicken, Eggs, Milk",Cheese,0.1,1.0
"Butter, Cheese, Chicken, Milk",Eggs,0.1,1.0
"Butter, Cheese, Chicken, Eggs",Milk,0.1,1.0
"Butter, Cheese, Eggs, Milk",Chicken,0.1,1.0
"Chicken, Eggs","Butter, Cheese, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Butter, Cheese, Eggs",0.1,0.5
"Butter, Eggs","Cheese, Chicken, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Butter, Chicken, Eggs",0.1,0.5
"Butter, Tomato Sauce","Cheese, Chicken, Eggs",0.1,0.5
"Cheese, Chicken, Eggs","Butter, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Tomato Sauce","Butter, Cheese",0.1,1.0
"Butter, Chicken, Eggs","Cheese, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Tomato Sauce","Butter, Eggs",0.1,1.0
"Butter, Chicken, Tomato Sauce","Cheese, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Cheese, Eggs","Chicken, Tomato Sauce",0.1,0.5
"Butter, Eggs, Tomato Sauce","Cheese, Chicken",0.1,1.0
"Butter, Cheese, Tomato Sauce","Chicken, Eggs",0.1,1.0
"Cheese, Chicken, Eggs, Tomato Sauce",Butter,0.1,1.0
"Butter, Cheese, Chicken, Eggs",Tomato Sauce,0.1,1.0
"Butter, Chicken, Eggs, Tomato Sauce",Cheese,0.1,1.0
"Butter, Cheese, Chicken, Tomato Sauce",Eggs,0.1,1.0
"Butter, Cheese, Eggs, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Milk","Butter, Cheese, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Cheese, Milk",0.1,0.5
"Cheese, Milk","Butter, Chicken, Tomato Sauce",0.1,0.5
"Butter, Milk","Cheese, Chicken, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Butter, Tomato Sauce","Cheese, Chicken, Milk",0.1,0.5
"Cheese, Chicken, Milk","Butter, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Butter, Cheese",0.1,0.5
"Butter, Chicken, Milk","Cheese, Tomato Sauce",0.1,0.5
"Cheese, Chicken, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Tomato Sauce","Cheese, Milk",0.1,0.5
"Cheese, Milk, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Cheese, Milk","Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Cheese, Chicken",0.1,0.5
"Butter, Cheese, Tomato Sauce","Chicken, Milk",0.1,1.0
"Cheese, Chicken, Milk, Tomato Sauce",Butter,0.1,1.0
"Butter, Cheese, Chicken, Milk",Tomato Sauce,0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce",Cheese,0.1,0.5
"Butter, Cheese, Chicken, Tomato Sauce",Milk,0.1,1.0
"Butter, Cheese, Milk, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Cheese, Olive Oil",0.1,0.5
"Cheese, Pasta","Butter, Chicken, Olive Oil",0.1,0.5
"Butter, Pasta","Cheese, Chicken, Olive Oil",0.1,0.5
"Cheese, Olive Oil","Butter, Chicken, Pasta",0.1,1.0
"Butter, Olive Oil","Cheese, Chicken, Pasta",0.1,0.5
"Cheese, Chicken, Pasta","Butter, Olive Oil",0.1,1.0
"Chicken, Olive Oil, Pasta","Butter, Cheese",0.1,0.5
"Butter, Chicken, Pasta","Cheese, Olive Oil",0.1,0.5
"Cheese, Chicken, Olive Oil","Butter, Pasta",0.1,1.0
"Butter, Chicken, Olive Oil","Cheese, Pasta",0.1,0.5
"Cheese, Olive Oil, Pasta","Butter, Chicken",0.1,1.0
"Butter, Cheese, Pasta","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Pasta","Cheese, Chicken",0.1,0.5
"Butter, Cheese, Olive Oil","Chicken, Pasta",0.1,1.0
"Cheese, Chicken, Olive Oil, Pasta",Butter,0.1,1.0
"Butter, Cheese, Chicken, Pasta",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta",Cheese,0.1,0.5
"Butter, Cheese, Chicken, Olive Oil",Pasta,0.1,1.0
"Butter, Cheese, Olive Oil, Pasta",Chicken,0.1,1.0
"Cheese, Olive Oil","Butter, Chicken, Rice",0.1,1.0
"Cheese, Rice","Butter, Chicken, Olive Oil",0.1,0.5
"Butter, Olive Oil","Cheese, Chicken, Rice",0.1,0.5
"Cheese, Chicken, Olive Oil","Butter, Rice",0.1,1.0
"Cheese, Chicken, Rice","Butter, Olive Oil",0.1,0.5
"Butter, Chicken, Olive Oil","Cheese, Rice",0.1,0.5
"Cheese, Olive Oil, Rice","Butter, Chicken",0.1,1.0
"Butter, Cheese, Olive Oil","Chicken, Rice",0.1,1.0
"Butter, Cheese, Rice","Chicken, Olive Oil",0.1,0.5
"Butter, Olive Oil, Rice","Cheese, Chicken",0.1,0.5
"Cheese, Chicken, Olive Oil, Rice",Butter,0.1,1.0
"Butter, Cheese, Chicken, Olive Oil",Rice,0.1,1.0
"Butter, Cheese, Chicken, Rice",Olive Oil,0.1,0.5
"Butter, Chicken, Olive Oil, Rice",Cheese,0.1,0.5
"Butter, Cheese, Olive Oil, Rice",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Cheese, Rice",0.1,0.5
"Cheese, Pasta","Butter, Chicken, Rice",0.1,0.5
"Butter, Pasta","Cheese, Chicken, Rice",0.1,0.5
"Cheese, Rice","Butter, Chicken, Pasta",0.1,0.5
"Cheese, Chicken, Pasta","Butter, Rice",0.1,1.0
"Chicken, Pasta, Rice","Butter, Cheese",0.1,0.5
"Butter, Chicken, Pasta","Cheese, Rice",0.1,0.5
"Cheese, Chicken, Rice","Butter, Pasta",0.1,0.5
"Cheese, Pasta, Rice","Butter, Chicken",0.1,1.0
"Butter, Cheese, Pasta","Chicken, Rice",0.1,1.0
"Butter, Pasta, Rice","Cheese, Chicken",0.1,0.5
"Butter, Cheese, Rice","Chicken, Pasta",0.1,0.5
"Cheese, Chicken, Pasta, Rice",Butter,0.1,1.0
"Butter, Cheese, Chicken, Pasta",Rice,0.1,1.0
"Butter, Chicken, Pasta, Rice",Cheese,0.1,0.5
"Butter, Cheese, Chicken, Rice",Pasta,0.1,0.5
"Butter, Cheese, Pasta, Rice",Chicken,0.1,1.0
"Cheese, Milk","Butter, Eggs, Tomato Sauce",0.1,0.5
"Butter, Milk","Cheese, Eggs, Tomato Sauce",0.1,0.5
"Butter, Eggs","Cheese, Milk, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Butter, Eggs, Milk",0.1,0.5
"Butter, Tomato Sauce","Cheese, Eggs, Milk",0.1,0.5
"Cheese, Eggs, Milk","Butter, Tomato Sauce",0.1,0.5
"Butter, Eggs, Milk","Cheese, Tomato Sauce",0.1,1.0
"Cheese, Milk, Tomato Sauce","Butter, Eggs",0.1,0.5
"Butter, Cheese, Milk","Eggs, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Cheese, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Butter, Milk",0.1,0.5
"Butter, Cheese, Eggs","Milk, Tomato Sauce",0.1,0.5
"Butter, Eggs, Tomato Sauce","Cheese, Milk",0.1,1.0
"Butter, Cheese, Tomato Sauce","Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk, Tomato Sauce",Butter,0.1,0.5
"Butter, Cheese, Eggs, Milk",Tomato Sauce,0.1,1.0
"Butter, Eggs, Milk, Tomato Sauce",Cheese,0.1,1.0
"Butter, Cheese, Milk, Tomato Sauce",Eggs,0.1,1.0
"Butter, Cheese, Eggs, Tomato Sauce",Milk,0.1,1.0
"Cheese, Pasta","Butter, Olive Oil, Rice",0.1,0.5
"Butter, Pasta","Cheese, Olive Oil, Rice",0.1,0.5
"Cheese, Olive Oil","Butter, Pasta, Rice",0.1,1.0
"Cheese, Rice","Butter, Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil","Cheese, Pasta, Rice",0.1,0.5
"Cheese, Olive Oil, Pasta","Butter, Rice",0.1,1.0
"Cheese, Pasta, Rice","Butter, Olive Oil",0.1,1.0
"Butter, Cheese, Pasta","Olive Oil, Rice",0.1,1.0
"Butter, Olive Oil, Pasta","Cheese, Rice",0.1,0.5
"Butter, Pasta, Rice","Cheese, Olive Oil",0.1,0.5
"Cheese, Olive Oil, Rice","Butter, Pasta",0.1,1.0
"Butter, Cheese, Olive Oil","Pasta, Rice",0.1,1.0
"Butter, Cheese, Rice","Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil, Rice","Cheese, Pasta",0.1,0.5
"Cheese, Olive Oil, Pasta, Rice",Butter,0.1,1.0
"Butter, Cheese, Olive Oil, Pasta",Rice,0.1,1.0
"Butter, Cheese, Pasta, Rice",Olive Oil,0.1,1.0
"Butter, Olive Oil, Pasta, Rice",Cheese,0.1,0.5
"Butter, Cheese, Olive Oil, Rice",Pasta,0.1,1.0
"Chicken, Milk","Butter, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Butter, Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Butter, Eggs, Milk",0.1,0.5
"Butter, Milk","Chicken, Eggs, Tomato Sauce",0.1,0.5
"Butter, Eggs","Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Eggs, Milk",0.1,0.5
"Chicken, Eggs, Milk","Butter, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Butter, Eggs",0.1,0.5
"Butter, Chicken, Milk","Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Butter, Chicken, Tomato Sauce","Eggs, Milk",0.1,0.5
"Butter, Eggs, Milk","Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Butter, Eggs, Tomato Sauce","Chicken, Milk",0.1,1.0
"Chicken, Eggs, Milk, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce",Eggs,0.1,0.5
"Butter, Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Butter, Eggs, Milk, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk, Olive Oil",0.1,0.5
"Chicken, Milk","Butter, Olive Oil, Pasta",0.1,0.5
"Butter, Pasta","Chicken, Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil","Butter, Chicken, Pasta",0.1,0.5
"Butter, Milk","Chicken, Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil","Chicken, Milk, Pasta",0.1,0.5
"Chicken, Milk, Pasta","Butter, Olive Oil",0.1,1.0
"Chicken, Olive Oil, Pasta","Butter, Milk",0.1,0.5
"Butter, Chicken, Pasta","Milk, Olive Oil",0.1,0.5
"Chicken, Milk, Olive Oil","Butter, Pasta",0.1,1.0
"Butter, Chicken, Milk","Olive Oil, Pasta",0.1,0.5
"Butter, Chicken, Olive Oil","Milk, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta","Butter, Chicken",0.1,0.5
"Butter, Milk, Pasta","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Pasta","Chicken, Milk",0.1,0.5
"Butter, Milk, Olive Oil","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta",Butter,0.1,1.0
"Butter, Chicken, Milk, Pasta",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta",Milk,0.1,0.5
"Butter, Chicken, Milk, Olive Oil",Pasta,0.1,1.0
"Butter, Milk, Olive Oil, Pasta",Chicken,0.1,1.0
"Chicken, Milk","Butter, Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil","Butter, Chicken, Rice",0.1,0.5
"Milk, Rice","Butter, Chicken, Olive Oil",0.1,1.0
"Butter, Milk","Chicken, Olive Oil, Rice",0.1,0.5
"Butter, Olive Oil","Chicken, Milk, Rice",0.1,0.5
"Chicken, Milk, Olive Oil","Butter, Rice",0.1,1.0
"Chicken, Milk, Rice","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Milk","Olive Oil, Rice",0.1,0.5
"Butter, Chicken, Olive Oil","Milk, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Butter, Chicken",0.1,1.0
"Butter, Milk, Olive Oil","Chicken, Rice",0.1,1.0
"Butter, Milk, Rice","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Rice","Chicken, Milk",0.1,0.5
"Chicken, Milk, Olive Oil, Rice",Butter,0.1,1.0
"Butter, Chicken, Milk, Olive Oil",Rice,0.1,1.0
"Butter, Chicken, Milk, Rice",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Rice",Milk,0.1,0.5
"Butter, Milk, Olive Oil, Rice",Chicken,0.1,1.0
"Chicken, Milk","Butter, Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil","Butter, Chicken, Tomato Sauce",0.1,0.5
"Butter, Milk","Chicken, Olive Oil, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Milk, Olive Oil",0.1,0.5
"Chicken, Milk, Olive Oil","Butter, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Butter, Olive Oil",0.1,0.5
"Butter, Chicken, Milk","Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Olive Oil","Milk, Tomato Sauce",0.1,0.5
"Butter, Chicken, Tomato Sauce","Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Milk, Olive Oil","Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Olive Oil",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Chicken, Milk",0.1,1.0
"Chicken, Milk, Olive Oil, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Milk, Olive Oil",Tomato Sauce,0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce",Olive Oil,0.1,0.5
"Butter, Chicken, Olive Oil, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Olive Oil, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk, Rice",0.1,0.5
"Chicken, Milk","Butter, Pasta, Rice",0.1,0.5
"Butter, Pasta","Chicken, Milk, Rice",0.1,0.5
"Milk, Rice","Butter, Chicken, Pasta",0.1,1.0
"Butter, Milk","Chicken, Pasta, Rice",0.1,0.5
"Chicken, Milk, Pasta","Butter, Rice",0.1,1.0
"Chicken, Pasta, Rice","Butter, Milk",0.1,0.5
"Butter, Chicken, Pasta","Milk, Rice",0.1,0.5
"Chicken, Milk, Rice","Butter, Pasta",0.1,1.0
"Butter, Chicken, Milk","Pasta, Rice",0.1,0.5
"Milk, Pasta, Rice","Butter, Chicken",0.1,1.0
"Butter, Milk, Pasta","Chicken, Rice",0.1,1.0
"Butter, Pasta, Rice","Chicken, Milk",0.1,0.5
"Butter, Milk, Rice","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Pasta, Rice",Butter,0.1,1.0
"Butter, Chicken, Milk, Pasta",Rice,0.1,1.0
"Butter, Chicken, Pasta, Rice",Milk,0.1,0.5
"Butter, Chicken, Milk, Rice",Pasta,0.1,1.0
"Butter, Milk, Pasta, Rice",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Butter, Pasta, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Milk, Pasta",0.1,0.5
"Butter, Pasta","Chicken, Milk, Tomato Sauce",0.1,0.5
"Butter, Milk","Chicken, Pasta, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Milk, Pasta",0.1,0.5
"Chicken, Milk, Pasta","Butter, Tomato Sauce",0.1,1.0
"Chicken, Pasta, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Pasta","Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk, Tomato Sauce","Butter, Pasta",0.1,0.5
"Butter, Chicken, Milk","Pasta, Tomato Sauce",0.1,0.5
"Butter, Chicken, Tomato Sauce","Milk, Pasta",0.1,0.5
"Butter, Milk, Pasta","Chicken, Tomato Sauce",0.1,1.0
"Butter, Pasta, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Pasta",0.1,0.5
"Chicken, Milk, Pasta, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Milk, Pasta",Tomato Sauce,0.1,1.0
"Butter, Chicken, Pasta, Tomato Sauce",Milk,0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce",Pasta,0.1,0.5
"Butter, Milk, Pasta, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Milk","Butter, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Milk, Rice",0.1,0.5
"Milk, Rice","Butter, Chicken, Tomato Sauce",0.1,1.0
"Butter, Milk","Chicken, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Butter, Tomato Sauce","Chicken, Milk, Rice",0.1,0.5
"Chicken, Milk, Tomato Sauce","Butter, Rice",0.1,0.5
"Chicken, Milk, Rice","Butter, Tomato Sauce",0.1,1.0
"Butter, Chicken, Milk","Rice, Tomato Sauce",0.1,0.5
"Chicken, Rice, Tomato Sauce","Butter, Milk",0.1,1.0
"Butter, Chicken, Tomato Sauce","Milk, Rice",0.1,0.5
"Milk, Rice, Tomato Sauce","Butter, Chicken",0.1,1.0
"Butter, Milk, Tomato Sauce","Chicken, Rice",0.1,0.5
"Butter, Milk, Rice","Chicken, Tomato Sauce",0.1,1.0
"Butter, Rice, Tomato Sauce","Chicken, Milk",0.1,1.0
"Chicken, Milk, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce",Rice,0.1,0.5
"Butter, Chicken, Milk, Rice",Tomato Sauce,0.1,1.0
"Butter, Chicken, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Rice, Tomato Sauce",Chicken,0.1,1.0
Chicken,"Butter, Olive Oil, Pasta, Rice",0.2,0.4
Pasta,"Butter, Chicken, Olive Oil, Rice",0.2,0.4
Olive Oil,"Butter, Chicken, Pasta, Rice",0.2,0.4
Rice,"Butter, Chicken, Olive Oil, Pasta",0.2,0.4
Butter,"Chicken, Olive Oil, Pasta, Rice",0.2,0.4
"Chicken, Pasta","Butter, Olive Oil, Rice",0.2,1.0
"Chicken, Olive Oil","Butter, Pasta, Rice",0.2,0.667
"Chicken, Rice","Butter, Olive Oil, Pasta",0.2,0.5
"Butter, Chicken","Olive Oil, Pasta, Rice",0.2,0.5
"Olive Oil, Pasta","Butter, Chicken, Rice",0.2,0.5
"Pasta, Rice","Butter, Chicken, Olive Oil",0.2,0.667
"Butter, Pasta","Chicken, Olive Oil, Rice",0.2,1.0
"Olive Oil, Rice","Butter, Chicken, Pasta",0.2,0.5
"Butter, Olive Oil","Chicken, Pasta, Rice",0.2,1.0
"Butter, Rice","Chicken, Olive Oil, Pasta",0.2,0.667
"Chicken, Olive Oil, Pasta","Butter, Rice",0.2,1.0
"Chicken, Pasta, Rice","Butter, Olive Oil",0.2,1.0
"Butter, Chicken, Pasta","Olive Oil, Rice",0.2,1.0
"Chicken, Olive Oil, Rice","Butter, Pasta",0.2,0.667
"Butter, Chicken, Olive Oil","Pasta, Rice",0.2,1.0
"Butter, Chicken, Rice","Olive Oil, Pasta",0.2,0.667
"Olive Oil, Pasta, Rice","Butter, Chicken",0.2,0.667
"Butter, Olive Oil, Pasta","Chicken, Rice",0.2,1.0
"Butter, Pasta, Rice","Chicken, Olive Oil",0.2,1.0
"Butter, Olive Oil, Rice","Chicken, Pasta",0.2,1.0
"Chicken, Olive Oil, Pasta, Rice",Butter,0.2,1.0
