antecedents,consequents,support,confidence,lift
"Gloves, Running Shoes","Cap, Hoodie, Track Pants",0.1,0.5,5.0
"Cap, Hoodie","Gloves, Running Shoes, Track Pants",0.1,0.5,2.5
"Cap, Gloves","Hoodie, Running Shoes, Track Pants",0.1,0.5,5.0
"Cap, Hoodie, Running Shoes, Socks, Track Pants",Gloves,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Running Shoes, Track Pants",Socks,0.1,1.0,2.0
"Gloves, Hoodie, Running Shoes, Socks, Track Pants",Cap,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Socks, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Socks, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Running Shoes, Socks",Track Pants,0.1,1.0,2.0
"Cap, Hoodie, Running Shoes, Track Pants","Gloves, Socks",0.1,1.0,5.0
"Hoodie, Running Shoes, Socks, Track Pants","Cap, Gloves",0.1,1.0,5.0
"Gloves, Hoodie, Running Shoes, Track Pants","Cap, Socks",0.1,1.0,5.0
"Cap, Running Shoes, Socks, Track Pants","Gloves, Hoodie",0.1,1.0,3.3333333333333335
"Cap, Gloves, Running Shoes, Track Pants","Hoodie, Socks",0.1,0.5,1.25
"Gloves, Running Shoes, Socks, Track Pants","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Socks, Track Pants","Gloves, Running Shoes",0.1,1.0,5.0
"Cap, Gloves, Hoodie, Track Pants","Running Shoes, Socks",0.1,1.0,3.3333333333333335
"Gloves, Hoodie, Socks, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Gloves, Socks, Track Pants","Hoodie, Running Shoes",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes, Socks","Gloves, Track Pants",0.1,0.5,1.25
"Cap, Gloves, Hoodie, Running Shoes","Socks, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Hoodie, Running Shoes, Socks","Cap, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Running Shoes, Socks","Hoodie, Track Pants",0.1,1.0,2.5
"Cap, Gloves, Hoodie, Socks","Running Shoes, Track Pants",0.1,1.0,5.0
"Hoodie, Running Shoes, Track Pants","Cap, Gloves, Socks",0.1,1.0,10.0
"Cap, Running Shoes, Track Pants","Gloves, Hoodie, Socks",0.1,0.5,2.5
"Running Shoes, Socks, Track Pants","Cap, Gloves, Hoodie",0.1,1.0,10.0
"Gloves, Running Shoes, Track Pants","Cap, Hoodie, Socks",0.1,0.5,2.5
"Cap, Hoodie, Track Pants","Gloves, Running Shoes, Socks",0.1,1.0,10.0
"Cap, Socks, Track Pants","Gloves, Hoodie, Running Shoes",0.1,1.0,10.0
"Cap, Gloves, Track Pants","Hoodie, Running Shoes, Socks",0.1,0.5,2.5
"Gloves, Socks, Track Pants","Cap, Hoodie, Running Shoes",0.1,0.5,2.5
"Cap, Hoodie, Running Shoes","Gloves, Socks, Track Pants",0.1,0.5,2.5
"Hoodie, Running Shoes, Socks","Cap, Gloves, Track Pants",0.1,0.5,2.5
"Gloves, Hoodie, Running Shoes","Cap, Socks, Track Pants",0.1,1.0,10.0
"Cap, Running Shoes, Socks","Gloves, Hoodie, Track Pants",0.1,0.5,1.6666666666666667
"Cap, Gloves, Running Shoes","Hoodie, Socks, Track Pants",0.1,0.5,1.6666666666666667
"Gloves, Running Shoes, Socks","Cap, Hoodie, Track Pants",0.1,1.0,10.0
"Cap, Hoodie, Socks","Gloves, Running Shoes, Track Pants",0.1,0.5,2.5
"Cap, Gloves, Hoodie","Running Shoes, Socks, Track Pants",0.1,1.0,10.0
"Gloves, Hoodie, Socks","Cap, Running Shoes, Track Pants",0.1,0.5,2.5
"Cap, Gloves, Socks","Hoodie, Running Shoes, Track Pants",0.1,1.0,10.0
"Running Shoes, Track Pants","Cap, Gloves, Hoodie, Socks",0.1,0.5,5.0
"Cap, Track Pants","Gloves, Hoodie, Running Shoes, Socks",0.1,0.5,5.0
"Hoodie, Running Shoes","Cap, Gloves, Socks, Track Pants",0.1,0.5,5.0
"Gloves, Running Shoes","Cap, Hoodie, Socks, Track Pants",0.1,0.5,5.0
"Cap, Hoodie","Gloves, Running Shoes, Socks, Track Pants",0.1,0.5,5.0
"Cap, Socks","Gloves, Hoodie, Running Shoes, Track Pants",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Running Shoes, Socks, Track Pants",0.1,0.5,5.0
"Gloves, Socks","Cap, Hoodie, Running Shoes, Track Pants",0.1,0.5,5.0
"Cap, Hoodie, Soccer Shoes",Track Pants,0.1,0.5,1.0
"Cap, Hoodie, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Hoodie, Soccer Shoes, Track Pants",Cap,0.1,0.5,1.0
"Cap, Soccer Shoes, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Hoodie","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Cap, Track Pants","Hoodie, Soccer Shoes",0.1,0.5,1.6666666666666667
"Soccer Shoes, Track Pants","Cap, Hoodie",0.1,0.5,2.5
"Cap, Soccer Shoes, Track Pants",Socks,0.1,1.0,2.0
"Cap, Soccer Shoes, Socks",Track Pants,0.1,0.5,1.0
"Cap, Socks, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Soccer Shoes, Socks, Track Pants",Cap,0.1,0.5,1.0
"Cap, Track Pants","Soccer Shoes, Socks",0.1,0.5,1.25
"Cap, Socks","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Soccer Shoes, Track Pants","Cap, Socks",0.1,0.5,2.5
"Cap, Soccer Shoes, Track Pants",Running Shoes,0.1,1.0,2.0
"Running Shoes, Soccer Shoes, Track Pants",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Track Pants",Soccer Shoes,0.1,0.5,1.0
"Soccer Shoes, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Track Pants","Running Shoes, Soccer Shoes",0.1,0.5,1.25
"Running Shoes, Track Pants","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Soccer Shoes",Track Pants,0.1,1.0,2.0
"Cap, Soccer Shoes, Track Pants",Gloves,0.1,1.0,2.0
"Cap, Gloves, Track Pants",Soccer Shoes,0.1,0.5,1.0
"Gloves, Soccer Shoes, Track Pants",Cap,0.1,1.0,2.0
"Cap, Gloves","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Cap, Track Pants","Gloves, Soccer Shoes",0.1,0.5,5.0
"Gloves, Soccer Shoes","Cap, Track Pants",0.1,1.0,5.0
"Soccer Shoes, Track Pants","Cap, Gloves",0.1,0.5,2.5
"Cap, Hoodie, Soccer Shoes, Track Pants",Socks,0.1,1.0,2.0
"Hoodie, Soccer Shoes, Socks, Track Pants",Cap,0.1,0.5,1.0
"Cap, Soccer Shoes, Socks, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Hoodie, Soccer Shoes, Socks",Track Pants,0.1,0.5,1.0
"Cap, Hoodie, Socks, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Hoodie, Soccer Shoes, Track Pants","Cap, Socks",0.1,0.5,2.5
"Cap, Soccer Shoes, Track Pants","Hoodie, Socks",0.1,1.0,2.5
"Soccer Shoes, Socks, Track Pants","Cap, Hoodie",0.1,0.5,2.5
"Cap, Hoodie, Soccer Shoes","Socks, Track Pants",0.1,0.5,1.6666666666666667
"Cap, Soccer Shoes, Socks","Hoodie, Track Pants",0.1,0.5,1.25
"Cap, Hoodie, Track Pants","Soccer Shoes, Socks",0.1,1.0,2.5
"Cap, Socks, Track Pants","Hoodie, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Hoodie, Socks","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Soccer Shoes, Track Pants","Cap, Hoodie, Socks",0.1,0.5,2.5
"Cap, Track Pants","Hoodie, Soccer Shoes, Socks",0.1,0.5,1.6666666666666667
"Cap, Hoodie","Soccer Shoes, Socks, Track Pants",0.1,0.5,2.5
"Cap, Socks","Hoodie, Soccer Shoes, Track Pants",0.1,0.5,2.5
"Hoodie, Running Shoes, Soccer Shoes, Track Pants",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Soccer Shoes, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Hoodie, Soccer Shoes, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Hoodie, Running Shoes, Soccer Shoes",Track Pants,0.1,0.5,1.0
"Cap, Hoodie, Running Shoes, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Running Shoes, Soccer Shoes, Track Pants","Cap, Hoodie",0.1,1.0,5.0
"Hoodie, Soccer Shoes, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Soccer Shoes, Track Pants","Hoodie, Running Shoes",0.1,1.0,5.0
"Hoodie, Running Shoes, Soccer Shoes","Cap, Track Pants",0.1,0.5,2.5
"Cap, Hoodie, Soccer Shoes","Running Shoes, Track Pants",0.1,0.5,2.5
"Hoodie, Running Shoes, Track Pants","Cap, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Running Shoes, Track Pants","Hoodie, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Hoodie, Track Pants","Running Shoes, Soccer Shoes",0.1,1.0,2.5
"Cap, Hoodie, Running Shoes","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Soccer Shoes, Track Pants","Cap, Hoodie, Running Shoes",0.1,0.5,2.5
"Running Shoes, Track Pants","Cap, Hoodie, Soccer Shoes",0.1,0.5,2.5
"Cap, Track Pants","Hoodie, Running Shoes, Soccer Shoes",0.1,0.5,2.5
"Hoodie, Running Shoes","Cap, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Hoodie","Running Shoes, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Hoodie, Soccer Shoes, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Soccer Shoes, Track Pants",Cap,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Soccer Shoes",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Hoodie, Soccer Shoes, Track Pants","Cap, Gloves",0.1,0.5,2.5
"Cap, Soccer Shoes, Track Pants","Gloves, Hoodie",0.1,1.0,3.3333333333333335
"Gloves, Soccer Shoes, Track Pants","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes","Gloves, Track Pants",0.1,0.5,1.25
"Gloves, Hoodie, Soccer Shoes","Cap, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Soccer Shoes","Hoodie, Track Pants",0.1,1.0,2.5
"Cap, Hoodie, Track Pants","Gloves, Soccer Shoes",0.1,1.0,10.0
"Cap, Gloves, Track Pants","Hoodie, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Hoodie","Soccer Shoes, Track Pants",0.1,1.0,5.0
"Soccer Shoes, Track Pants","Cap, Gloves, Hoodie",0.1,0.5,5.0
"Gloves, Soccer Shoes","Cap, Hoodie, Track Pants",0.1,1.0,10.0
"Cap, Track Pants","Gloves, Hoodie, Soccer Shoes",0.1,0.5,5.0
"Cap, Hoodie","Gloves, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Soccer Shoes, Track Pants",0.1,0.5,2.5
"Cap, Running Shoes, Soccer Shoes, Track Pants",Socks,0.1,1.0,2.0
"Running Shoes, Soccer Shoes, Socks, Track Pants",Cap,0.1,1.0,2.0
"Cap, Soccer Shoes, Socks, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Soccer Shoes, Socks",Track Pants,0.1,0.5,1.0
"Cap, Running Shoes, Socks, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Running Shoes, Soccer Shoes, Track Pants","Cap, Socks",0.1,1.0,5.0
"Cap, Soccer Shoes, Track Pants","Running Shoes, Socks",0.1,1.0,3.3333333333333335
"Soccer Shoes, Socks, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Soccer Shoes, Socks","Running Shoes, Track Pants",0.1,0.5,2.5
"Cap, Running Shoes, Track Pants","Soccer Shoes, Socks",0.1,0.5,1.25
"Running Shoes, Socks, Track Pants","Cap, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Socks, Track Pants","Running Shoes, Soccer Shoes",0.1,1.0,2.5
"Cap, Running Shoes, Socks","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Soccer Shoes, Track Pants","Cap, Running Shoes, Socks",0.1,0.5,2.5
"Running Shoes, Track Pants","Cap, Soccer Shoes, Socks",0.1,0.5,2.5
"Cap, Track Pants","Running Shoes, Soccer Shoes, Socks",0.1,0.5,1.6666666666666667
"Cap, Socks","Running Shoes, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Soccer Shoes, Socks, Track Pants",Gloves,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes, Track Pants",Socks,0.1,1.0,2.0
"Gloves, Soccer Shoes, Socks, Track Pants",Cap,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes, Socks",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Socks, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Cap, Soccer Shoes, Track Pants","Gloves, Socks",0.1,1.0,5.0
"Soccer Shoes, Socks, Track Pants","Cap, Gloves",0.1,0.5,2.5
"Gloves, Soccer Shoes, Track Pants","Cap, Socks",0.1,1.0,5.0
"Cap, Soccer Shoes, Socks","Gloves, Track Pants",0.1,0.5,1.25
"Cap, Gloves, Soccer Shoes","Socks, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Soccer Shoes, Socks","Cap, Track Pants",0.1,1.0,5.0
"Cap, Socks, Track Pants","Gloves, Soccer Shoes",0.1,1.0,10.0
"Cap, Gloves, Track Pants","Soccer Shoes, Socks",0.1,0.5,1.25
"Gloves, Socks, Track Pants","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Socks","Soccer Shoes, Track Pants",0.1,1.0,5.0
"Soccer Shoes, Track Pants","Cap, Gloves, Socks",0.1,0.5,5.0
"Gloves, Soccer Shoes","Cap, Socks, Track Pants",0.1,1.0,10.0
"Cap, Track Pants","Gloves, Soccer Shoes, Socks",0.1,0.5,5.0
"Cap, Socks","Gloves, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Gloves","Soccer Shoes, Socks, Track Pants",0.1,0.5,2.5
"Gloves, Socks","Cap, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Running Shoes, Soccer Shoes, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Running Shoes, Soccer Shoes, Track Pants",Cap,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Soccer Shoes",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Track Pants",Soccer Shoes,0.1,0.5,1.0
"Running Shoes, Soccer Shoes, Track Pants","Cap, Gloves",0.1,1.0,5.0
"Cap, Soccer Shoes, Track Pants","Gloves, Running Shoes",0.1,1.0,5.0
"Gloves, Soccer Shoes, Track Pants","Cap, Running Shoes",0.1,1.0,2.5
"Gloves, Running Shoes, Soccer Shoes","Cap, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Soccer Shoes","Running Shoes, Track Pants",0.1,1.0,5.0
"Cap, Running Shoes, Track Pants","Gloves, Soccer Shoes",0.1,0.5,5.0
"Gloves, Running Shoes, Track Pants","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Track Pants","Running Shoes, Soccer Shoes",0.1,0.5,1.25
"Cap, Gloves, Running Shoes","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Soccer Shoes, Track Pants","Cap, Gloves, Running Shoes",0.1,0.5,2.5
"Gloves, Soccer Shoes","Cap, Running Shoes, Track Pants",0.1,1.0,5.0
"Running Shoes, Track Pants","Cap, Gloves, Soccer Shoes",0.1,0.5,5.0
"Cap, Track Pants","Gloves, Running Shoes, Soccer Shoes",0.1,0.5,5.0
"Gloves, Running Shoes","Cap, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Gloves","Running Shoes, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Hoodie, Running Shoes, Soccer Shoes, Track Pants",Socks,0.1,1.0,2.0
"Hoodie, Running Shoes, Soccer Shoes, Socks, Track Pants",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Soccer Shoes, Socks, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Hoodie, Soccer Shoes, Socks, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Hoodie, Running Shoes, Soccer Shoes, Socks",Track Pants,0.1,0.5,1.0
"Cap, Hoodie, Running Shoes, Socks, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Hoodie, Running Shoes, Soccer Shoes, Track Pants","Cap, Socks",0.1,1.0,5.0
"Cap, Running Shoes, Soccer Shoes, Track Pants","Hoodie, Socks",0.1,1.0,2.5
"Running Shoes, Soccer Shoes, Socks, Track Pants","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes, Track Pants","Running Shoes, Socks",0.1,1.0,3.3333333333333335
"Hoodie, Soccer Shoes, Socks, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Soccer Shoes, Socks, Track Pants","Hoodie, Running Shoes",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes, Soccer Shoes","Socks, Track Pants",0.1,0.5,1.6666666666666667
"Hoodie, Running Shoes, Soccer Shoes, Socks","Cap, Track Pants",0.1,0.5,2.5
"Cap, Running Shoes, Soccer Shoes, Socks","Hoodie, Track Pants",0.1,0.5,1.25
"Cap, Hoodie, Soccer Shoes, Socks","Running Shoes, Track Pants",0.1,0.5,2.5
"Cap, Hoodie, Running Shoes, Track Pants","Soccer Shoes, Socks",0.1,1.0,2.5
"Hoodie, Running Shoes, Socks, Track Pants","Cap, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Running Shoes, Socks, Track Pants","Hoodie, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Hoodie, Socks, Track Pants","Running Shoes, Soccer Shoes",0.1,1.0,2.5
"Cap, Hoodie, Running Shoes, Socks","Soccer Shoes, Track Pants",0.1,0.5,2.5
"Running Shoes, Soccer Shoes, Track Pants","Cap, Hoodie, Socks",0.1,1.0,5.0
"Hoodie, Soccer Shoes, Track Pants","Cap, Running Shoes, Socks",0.1,0.5,2.5
"Cap, Soccer Shoes, Track Pants","Hoodie, Running Shoes, Socks",0.1,1.0,5.0
"Soccer Shoes, Socks, Track Pants","Cap, Hoodie, Running Shoes",0.1,0.5,2.5
"Hoodie, Running Shoes, Soccer Shoes","Cap, Socks, Track Pants",0.1,0.5,5.0
"Cap, Hoodie, Soccer Shoes","Running Shoes, Socks, Track Pants",0.1,0.5,5.0
"Cap, Soccer Shoes, Socks","Hoodie, Running Shoes, Track Pants",0.1,0.5,5.0
"Hoodie, Running Shoes, Track Pants","Cap, Soccer Shoes, Socks",0.1,1.0,5.0
"Cap, Running Shoes, Track Pants","Hoodie, Soccer Shoes, Socks",0.1,0.5,1.6666666666666667
"Running Shoes, Socks, Track Pants","Cap, Hoodie, Soccer Shoes",0.1,1.0,5.0
"Cap, Hoodie, Track Pants","Running Shoes, Soccer Shoes, Socks",0.1,1.0,3.3333333333333335
"Cap, Socks, Track Pants","Hoodie, Running Shoes, Soccer Shoes",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes","Soccer Shoes, Socks, Track Pants",0.1,0.5,2.5
"Hoodie, Running Shoes, Socks","Cap, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Running Shoes, Socks","Hoodie, Soccer Shoes, Track Pants",0.1,0.5,2.5
"Cap, Hoodie, Socks","Running Shoes, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Soccer Shoes, Track Pants","Cap, Hoodie, Running Shoes, Socks",0.1,0.5,2.5
"Running Shoes, Track Pants","Cap, Hoodie, Soccer Shoes, Socks",0.1,0.5,2.5
"Cap, Track Pants","Hoodie, Running Shoes, Soccer Shoes, Socks",0.1,0.5,2.5
"Hoodie, Running Shoes","Cap, Soccer Shoes, Socks, Track Pants",0.1,0.5,5.0
"Cap, Hoodie","Running Shoes, Soccer Shoes, Socks, Track Pants",0.1,0.5,5.0
"Cap, Socks","Hoodie, Running Shoes, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Hoodie, Soccer Shoes, Socks, Track Pants",Gloves,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Soccer Shoes, Track Pants",Socks,0.1,1.0,2.0
"Gloves, Hoodie, Soccer Shoes, Socks, Track Pants",Cap,0.1,1.0,2.0
"Cap, Gloves, Soccer Shoes, Socks, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Soccer Shoes, Socks",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Socks, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Cap, Hoodie, Soccer Shoes, Track Pants","Gloves, Socks",0.1,1.0,5.0
"Hoodie, Soccer Shoes, Socks, Track Pants","Cap, Gloves",0.1,0.5,2.5
"Gloves, Hoodie, Soccer Shoes, Track Pants","Cap, Socks",0.1,1.0,5.0
"Cap, Soccer Shoes, Socks, Track Pants","Gloves, Hoodie",0.1,1.0,3.3333333333333335
"Cap, Gloves, Soccer Shoes, Track Pants","Hoodie, Socks",0.1,1.0,2.5
"Gloves, Soccer Shoes, Socks, Track Pants","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes, Socks","Gloves, Track Pants",0.1,0.5,1.25
"Cap, Gloves, Hoodie, Soccer Shoes","Socks, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Hoodie, Soccer Shoes, Socks","Cap, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Soccer Shoes, Socks","Hoodie, Track Pants",0.1,1.0,2.5
"Cap, Hoodie, Socks, Track Pants","Gloves, Soccer Shoes",0.1,1.0,10.0
"Cap, Gloves, Hoodie, Track Pants","Soccer Shoes, Socks",0.1,1.0,2.5
"Gloves, Hoodie, Socks, Track Pants","Cap, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Socks, Track Pants","Hoodie, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Gloves, Hoodie, Socks","Soccer Shoes, Track Pants",0.1,1.0,5.0
"Hoodie, Soccer Shoes, Track Pants","Cap, Gloves, Socks",0.1,0.5,5.0
"Cap, Soccer Shoes, Track Pants","Gloves, Hoodie, Socks",0.1,1.0,5.0
"Soccer Shoes, Socks, Track Pants","Cap, Gloves, Hoodie",0.1,0.5,5.0
"Gloves, Soccer Shoes, Track Pants","Cap, Hoodie, Socks",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes","Gloves, Socks, Track Pants",0.1,0.5,2.5
"Gloves, Hoodie, Soccer Shoes","Cap, Socks, Track Pants",0.1,1.0,10.0
"Cap, Soccer Shoes, Socks","Gloves, Hoodie, Track Pants",0.1,0.5,1.6666666666666667
"Cap, Gloves, Soccer Shoes","Hoodie, Socks, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Soccer Shoes, Socks","Cap, Hoodie, Track Pants",0.1,1.0,10.0
"Cap, Hoodie, Track Pants","Gloves, Soccer Shoes, Socks",0.1,1.0,10.0
"Cap, Socks, Track Pants","Gloves, Hoodie, Soccer Shoes",0.1,1.0,10.0
"Cap, Gloves, Track Pants","Hoodie, Soccer Shoes, Socks",0.1,0.5,1.6666666666666667
"Gloves, Socks, Track Pants","Cap, Hoodie, Soccer Shoes",0.1,0.5,2.5
"Cap, Hoodie, Socks","Gloves, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Gloves, Hoodie","Soccer Shoes, Socks, Track Pants",0.1,1.0,5.0
"Gloves, Hoodie, Socks","Cap, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Gloves, Socks","Hoodie, Soccer Shoes, Track Pants",0.1,1.0,5.0
"Soccer Shoes, Track Pants","Cap, Gloves, Hoodie, Socks",0.1,0.5,5.0
"Gloves, Soccer Shoes","Cap, Hoodie, Socks, Track Pants",0.1,1.0,10.0
"Cap, Track Pants","Gloves, Hoodie, Soccer Shoes, Socks",0.1,0.5,5.0
"Cap, Hoodie","Gloves, Soccer Shoes, Socks, Track Pants",0.1,0.5,5.0
"Cap, Socks","Gloves, Hoodie, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Gloves","Hoodie, Soccer Shoes, Socks, Track Pants",0.1,0.5,2.5
"Gloves, Socks","Cap, Hoodie, Soccer Shoes, Track Pants",0.1,0.5,5.0
"Cap, Hoodie, Running Shoes, Soccer Shoes, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Running Shoes, Soccer Shoes, Track Pants",Cap,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Soccer Shoes, Track Pants",Hoodie,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Soccer Shoes, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Running Shoes, Soccer Shoes",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Hoodie, Running Shoes, Track Pants",Soccer Shoes,0.1,1.0,2.0
"Hoodie, Running Shoes, Soccer Shoes, Track Pants","Cap, Gloves",0.1,1.0,5.0
"Cap, Running Shoes, Soccer Shoes, Track Pants","Gloves, Hoodie",0.1,1.0,3.3333333333333335
"Gloves, Running Shoes, Soccer Shoes, Track Pants","Cap, Hoodie",0.1,1.0,5.0
"Cap, Hoodie, Soccer Shoes, Track Pants","Gloves, Running Shoes",0.1,1.0,5.0
"Gloves, Hoodie, Soccer Shoes, Track Pants","Cap, Running Shoes",0.1,1.0,2.5
"Cap, Gloves, Soccer Shoes, Track Pants","Hoodie, Running Shoes",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes, Soccer Shoes","Gloves, Track Pants",0.1,0.5,1.25
"Gloves, Hoodie, Running Shoes, Soccer Shoes","Cap, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Running Shoes, Soccer Shoes","Hoodie, Track Pants",0.1,1.0,2.5
"Cap, Gloves, Hoodie, Soccer Shoes","Running Shoes, Track Pants",0.1,1.0,5.0
"Cap, Hoodie, Running Shoes, Track Pants","Gloves, Soccer Shoes",0.1,1.0,10.0
"Gloves, Hoodie, Running Shoes, Track Pants","Cap, Soccer Shoes",0.1,1.0,3.3333333333333335
"Cap, Gloves, Running Shoes, Track Pants","Hoodie, Soccer Shoes",0.1,0.5,1.6666666666666667
"Cap, Gloves, Hoodie, Track Pants","Running Shoes, Soccer Shoes",0.1,1.0,2.5
"Cap, Gloves, Hoodie, Running Shoes","Soccer Shoes, Track Pants",0.1,1.0,5.0
"Running Shoes, Soccer Shoes, Track Pants","Cap, Gloves, Hoodie",0.1,1.0,10.0
"Hoodie, Soccer Shoes, Track Pants","Cap, Gloves, Running Shoes",0.1,0.5,2.5
"Cap, Soccer Shoes, Track Pants","Gloves, Hoodie, Running Shoes",0.1,1.0,10.0
"Gloves, Soccer Shoes, Track Pants","Cap, Hoodie, Running Shoes",0.1,1.0,5.0
"Hoodie, Running Shoes, Soccer Shoes","Cap, Gloves, Track Pants",0.1,0.5,2.5
"Gloves, Running Shoes, Soccer Shoes","Cap, Hoodie, Track Pants",0.1,1.0,10.0
"Cap, Hoodie, Soccer Shoes","Gloves, Running Shoes, Track Pants",0.1,0.5,2.5
