antecedents,consequents,support,confidence,lift
"Hand Sanitizer, Laundry Detergent","Dish Soap, Paper Towels, Soap, Tissues, Toothpaste",0.1,0.5,5.0
"Dish Soap, Toothpaste","Hand Sanitizer, Laundry Detergent, Paper Towels, Soap, Tissues",0.1,1.0,10.0
"Dish Soap, Hand Sanitizer","Laundry Detergent, Paper Towels, Soap, Tissues, Toothpaste",0.1,0.5,5.0
"Paper Towels, Toothpaste","Dish Soap, Hand Sanitizer, Laundry Detergent, Soap, Tissues",0.1,0.5,5.0
"Paper Towels, Soap","Dish Soap, Hand Sanitizer, Laundry Detergent, Tissues, Toothpaste",0.1,0.5,5.0
"Soap, Toothpaste","Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels, Tissues",0.1,0.5,5.0
"Soap, Tissues","Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Soap","Dish Soap, Laundry Detergent, Paper Towels, Tissues, Toothpaste",0.1,0.5,5.0
Tissues,Toothpaste,0.3,0.6,1.2
Toothpaste,Tissues,0.3,0.6,1.2
Toothbrush,Tissues,0.2,0.4,0.8
Tissues,Toothbrush,0.2,0.4,0.8
"Toothbrush, Toothpaste",Tissues,0.2,0.5,1.0
"Tissues, Toothbrush",Toothpaste,0.2,1.0,2.0
"Tissues, Toothpaste",Toothbrush,0.2,0.6666666666666667,1.3333333333333335
Toothbrush,"Tissues, Toothpaste",0.2,0.4,1.3333333333333335
Toothpaste,"Tissues, Toothbrush",0.2,0.4,2.0
Tissues,"Toothbrush, Toothpaste",0.2,0.4,1.0
Paper Towels,Tissues,0.4,0.8,1.6
Tissues,Paper Towels,0.4,0.8,1.6
Paper Towels,Soap,0.2,0.4,0.8
Soap,Paper Towels,0.2,0.4,0.8
Paper Towels,Toothpaste,0.2,0.4,0.8
Toothpaste,Paper Towels,0.2,0.4,0.8
"Paper Towels, Soap",Tissues,0.2,1.0,2.0
"Paper Towels, Tissues",Soap,0.2,0.5,1.0
"Soap, Tissues",Paper Towels,0.2,1.0,2.0
Paper Towels,"Soap, Tissues",0.2,0.4,2.0
Soap,"Paper Towels, Tissues",0.2,0.4,1.0
Tissues,"Paper Towels, Soap",0.2,0.4,2.0
"Paper Towels, Toothpaste",Soap,0.1,0.5,1.0
"Paper Towels, Soap",Toothpaste,0.1,0.5,1.0
"Soap, Toothpaste",Paper Towels,0.1,0.5,1.0
"Paper Towels, Tissues, Toothpaste",Soap,0.1,0.5,1.0
"Paper Towels, Soap, Toothpaste",Tissues,0.1,1.0,2.0
"Paper Towels, Soap, Tissues",Toothpaste,0.1,0.5,1.0
"Soap, Tissues, Toothpaste",Paper Towels,0.1,1.0,2.0
"Paper Towels, Toothpaste","Soap, Tissues",0.1,0.5,2.5
"Paper Towels, Soap","Tissues, Toothpaste",0.1,0.5,1.6666666666666667
"Soap, Toothpaste","Paper Towels, Tissues",0.1,0.5,1.25
"Soap, Tissues","Paper Towels, Toothpaste",0.1,0.5,2.5
"Paper Towels, Toothpaste",Tissues,0.2,1.0,2.0
"Paper Towels, Tissues",Toothpaste,0.2,0.5,1.0
"Tissues, Toothpaste",Paper Towels,0.2,0.6666666666666667,1.3333333333333335
Paper Towels,"Tissues, Toothpaste",0.2,0.4,1.3333333333333335
Toothpaste,"Paper Towels, Tissues",0.2,0.4,1.0
Tissues,"Paper Towels, Toothpaste",0.2,0.4,2.0
"Paper Towels, Toothbrush",Toothpaste,0.1,1.0,2.0
"Paper Towels, Toothpaste",Toothbrush,0.1,0.5,1.0
"Tissues, Toothbrush",Paper Towels,0.1,0.5,1.0
"Paper Towels, Toothbrush",Tissues,0.1,1.0,2.0
"Tissues, Toothbrush, Toothpaste",Paper Towels,0.1,0.5,1.0
"Paper Towels, Toothbrush, Toothpaste",Tissues,0.1,1.0,2.0
"Paper Towels, Tissues, Toothbrush",Toothpaste,0.1,1.0,2.0
"Paper Towels, Tissues, Toothpaste",Toothbrush,0.1,0.5,1.0
"Tissues, Toothbrush","Paper Towels, Toothpaste",0.1,0.5,2.5
"Paper Towels, Toothbrush","Tissues, Toothpaste",0.1,1.0,3.3333333333333335
"Paper Towels, Toothpaste","Tissues, Toothbrush",0.1,0.5,2.5
Tissues,Hand Sanitizer,0.4,0.8,1.6
Hand Sanitizer,Tissues,0.4,0.8,1.6
Hand Sanitizer,Toothpaste,0.4,0.8,1.6
Toothpaste,Hand Sanitizer,0.4,0.8,1.6
Paper Towels,Hand Sanitizer,0.3,0.6,1.2
Hand Sanitizer,Paper Towels,0.3,0.6,1.2
Hand Sanitizer,Laundry Detergent,0.2,0.4,0.8
Laundry Detergent,Hand Sanitizer,0.2,0.4,0.8
Soap,Hand Sanitizer,0.2,0.4,0.8
Hand Sanitizer,Soap,0.2,0.4,0.8
Toothbrush,Hand Sanitizer,0.3,0.6,1.2
Hand Sanitizer,Toothbrush,0.3,0.6,1.2
Hand Sanitizer,Shampoo,0.2,0.4,0.8
Shampoo,Hand Sanitizer,0.2,0.4,0.8
"Hand Sanitizer, Tissues",Toothpaste,0.3,0.7499999999999999,1.4999999999999998
"Tissues, Toothpaste",Hand Sanitizer,0.3,1.0,2.0
"Hand Sanitizer, Toothpaste",Tissues,0.3,0.7499999999999999,1.4999999999999998
Tissues,"Hand Sanitizer, Toothpaste",0.3,0.6,1.4999999999999998
Hand Sanitizer,"Tissues, Toothpaste",0.3,0.6,2.0
Toothpaste,"Hand Sanitizer, Tissues",0.3,0.6,1.4999999999999998
"Hand Sanitizer, Paper Towels",Tissues,0.3,1.0,2.0
"Paper Towels, Tissues",Hand Sanitizer,0.3,0.7499999999999999,1.4999999999999998
"Hand Sanitizer, Tissues",Paper Towels,0.3,0.7499999999999999,1.4999999999999998
Paper Towels,"Hand Sanitizer, Tissues",0.3,0.6,1.4999999999999998
Hand Sanitizer,"Paper Towels, Tissues",0.3,0.6,1.4999999999999998
Tissues,"Hand Sanitizer, Paper Towels",0.3,0.6,2.0
"Hand Sanitizer, Paper Towels",Toothpaste,0.2,0.6666666666666667,1.3333333333333335
"Paper Towels, Toothpaste",Hand Sanitizer,0.2,1.0,2.0
"Hand Sanitizer, Toothpaste",Paper Towels,0.2,0.5,1.0
Paper Towels,"Hand Sanitizer, Toothpaste",0.2,0.4,1.0
Hand Sanitizer,"Paper Towels, Toothpaste",0.2,0.4,2.0
Toothpaste,"Hand Sanitizer, Paper Towels",0.2,0.4,1.3333333333333335
"Paper Towels, Toothbrush",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Toothpaste",Tissues,0.2,1.0,2.0
"Hand Sanitizer, Paper Towels, Tissues",Toothpaste,0.2,0.6666666666666667,1.3333333333333335
"Paper Towels, Tissues, Toothpaste",Hand Sanitizer,0.2,1.0,2.0
"Hand Sanitizer, Tissues, Toothpaste",Paper Towels,0.2,0.6666666666666667,1.3333333333333335
"Hand Sanitizer, Paper Towels","Tissues, Toothpaste",0.2,0.6666666666666667,2.2222222222222228
"Paper Towels, Toothpaste","Hand Sanitizer, Tissues",0.2,1.0,2.5
"Paper Towels, Tissues","Hand Sanitizer, Toothpaste",0.2,0.5,1.25
"Hand Sanitizer, Toothpaste","Paper Towels, Tissues",0.2,0.5,1.25
"Hand Sanitizer, Tissues","Paper Towels, Toothpaste",0.2,0.5,2.5
"Tissues, Toothpaste","Hand Sanitizer, Paper Towels",0.2,0.6666666666666667,2.2222222222222228
Paper Towels,"Hand Sanitizer, Tissues, Toothpaste",0.2,0.4,1.3333333333333335
Hand Sanitizer,"Paper Towels, Tissues, Toothpaste",0.2,0.4,2.0
Toothpaste,"Hand Sanitizer, Paper Towels, Tissues",0.2,0.4,1.3333333333333335
Tissues,"Hand Sanitizer, Paper Towels, Toothpaste",0.2,0.4,2.0
"Hand Sanitizer, Tissues, Toothbrush",Paper Towels,0.1,0.5,1.0
"Hand Sanitizer, Paper Towels, Toothbrush",Tissues,0.1,1.0,2.0
"Paper Towels, Tissues, Toothbrush",Hand Sanitizer,0.1,1.0,2.0
"Tissues, Toothbrush","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Paper Towels, Toothbrush","Hand Sanitizer, Tissues",0.1,1.0,2.5
"Hand Sanitizer, Paper Towels, Toothbrush",Toothpaste,0.1,1.0,2.0
"Paper Towels, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Toothpaste",Toothbrush,0.1,0.5,1.0
"Paper Towels, Toothbrush","Hand Sanitizer, Toothpaste",0.1,1.0,2.5
"Paper Towels, Toothpaste","Hand Sanitizer, Toothbrush",0.1,0.5,1.6666666666666667
"Paper Towels, Tissues, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Toothbrush, Toothpaste",Tissues,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Tissues, Toothbrush",Toothpaste,0.1,1.0,2.0
"Hand Sanitizer, Tissues, Toothbrush, Toothpaste",Paper Towels,0.1,0.5,1.0
"Hand Sanitizer, Paper Towels, Tissues, Toothpaste",Toothbrush,0.1,0.5,1.0
"Paper Towels, Toothbrush, Toothpaste","Hand Sanitizer, Tissues",0.1,1.0,2.5
"Paper Towels, Tissues, Toothbrush","Hand Sanitizer, Toothpaste",0.1,1.0,2.5
"Hand Sanitizer, Paper Towels, Toothbrush","Tissues, Toothpaste",0.1,1.0,3.3333333333333335
"Tissues, Toothbrush, Toothpaste","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Tissues, Toothbrush","Paper Towels, Toothpaste",0.1,0.5,2.5
"Paper Towels, Tissues, Toothpaste","Hand Sanitizer, Toothbrush",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Paper Towels, Toothpaste","Tissues, Toothbrush",0.1,0.5,2.5
"Paper Towels, Toothbrush","Hand Sanitizer, Tissues, Toothpaste",0.1,1.0,3.3333333333333335
"Tissues, Toothbrush","Hand Sanitizer, Paper Towels, Toothpaste",0.1,0.5,2.5
"Paper Towels, Toothpaste","Hand Sanitizer, Tissues, Toothbrush",0.1,0.5,2.5
"Hand Sanitizer, Toothpaste",Laundry Detergent,0.2,0.5,1.0
"Hand Sanitizer, Laundry Detergent",Toothpaste,0.2,1.0,2.0
"Laundry Detergent, Toothpaste",Hand Sanitizer,0.2,1.0,2.0
Hand Sanitizer,"Laundry Detergent, Toothpaste",0.2,0.4,2.0
Toothpaste,"Hand Sanitizer, Laundry Detergent",0.2,0.4,2.0
Laundry Detergent,"Hand Sanitizer, Toothpaste",0.2,0.4,1.0
"Hand Sanitizer, Laundry Detergent",Paper Towels,0.1,0.5,1.0
"Laundry Detergent, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent",Tissues,0.1,0.5,1.0
"Hand Sanitizer, Shampoo",Laundry Detergent,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent",Shampoo,0.1,0.5,1.0
"Laundry Detergent, Shampoo",Hand Sanitizer,0.1,0.5,1.0
"Laundry Detergent, Toothbrush",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent",Toothbrush,0.1,0.5,1.0
"Hand Sanitizer, Paper Towels, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Paper Towels",Toothpaste,0.1,1.0,2.0
"Laundry Detergent, Paper Towels, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Toothpaste",Paper Towels,0.1,0.5,1.0
"Paper Towels, Toothpaste","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Paper Towels, Toothpaste",0.1,0.5,2.5
"Laundry Detergent, Toothpaste","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent, Paper Towels",Tissues,0.1,1.0,2.0
"Laundry Detergent, Paper Towels, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Tissues",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent","Paper Towels, Tissues",0.1,0.5,1.25
"Laundry Detergent, Tissues","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent, Tissues",Toothpaste,0.1,1.0,2.0
"Laundry Detergent, Tissues, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Toothpaste",Tissues,0.1,0.5,1.0
"Laundry Detergent, Tissues","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Laundry Detergent","Tissues, Toothpaste",0.1,0.5,1.6666666666666667
"Laundry Detergent, Toothpaste","Hand Sanitizer, Tissues",0.1,0.5,1.25
"Laundry Detergent, Paper Towels, Tissues, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels, Toothpaste",Tissues,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels, Tissues",Toothpaste,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Tissues, Toothpaste",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Tissues, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Laundry Detergent, Paper Towels, Toothpaste","Hand Sanitizer, Tissues",0.1,1.0,2.5
"Laundry Detergent, Paper Towels, Tissues","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Laundry Detergent, Paper Towels","Tissues, Toothpaste",0.1,1.0,3.3333333333333335
"Laundry Detergent, Tissues, Toothpaste","Hand Sanitizer, Paper Towels",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Toothpaste","Paper Towels, Tissues",0.1,0.5,1.25
"Hand Sanitizer, Laundry Detergent, Tissues","Paper Towels, Toothpaste",0.1,1.0,5.0
"Paper Towels, Tissues, Toothpaste","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Hand Sanitizer, Paper Towels, Toothpaste","Laundry Detergent, Tissues",0.1,0.5,2.5
"Laundry Detergent, Toothpaste","Hand Sanitizer, Paper Towels, Tissues",0.1,0.5,1.6666666666666667
"Laundry Detergent, Tissues","Hand Sanitizer, Paper Towels, Toothpaste",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Paper Towels, Tissues, Toothpaste",0.1,0.5,2.5
"Paper Towels, Toothpaste","Hand Sanitizer, Laundry Detergent, Tissues",0.1,0.5,5.0
"Hand Sanitizer, Shampoo, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Toothpaste",Shampoo,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Shampoo",Toothpaste,0.1,1.0,2.0
"Laundry Detergent, Shampoo, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Shampoo","Laundry Detergent, Toothpaste",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Shampoo, Toothpaste",0.1,0.5,1.6666666666666667
"Laundry Detergent, Toothpaste","Hand Sanitizer, Shampoo",0.1,0.5,2.5
"Laundry Detergent, Shampoo","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Shampoo, Toothbrush",Laundry Detergent,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Toothbrush",Shampoo,0.1,1.0,2.0
"Laundry Detergent, Shampoo, Toothbrush",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Shampoo",Toothbrush,0.1,1.0,2.0
"Laundry Detergent, Toothbrush","Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Hand Sanitizer, Shampoo","Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Hand Sanitizer, Laundry Detergent","Shampoo, Toothbrush",0.1,0.5,1.25
"Laundry Detergent, Shampoo","Hand Sanitizer, Toothbrush",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent, Toothbrush",Toothpaste,0.1,1.0,2.0
"Laundry Detergent, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Toothpaste",Toothbrush,0.1,0.5,1.0
"Laundry Detergent, Toothbrush","Hand Sanitizer, Toothpaste",0.1,1.0,2.5
"Hand Sanitizer, Laundry Detergent","Toothbrush, Toothpaste",0.1,0.5,1.25
"Laundry Detergent, Toothpaste","Hand Sanitizer, Toothbrush",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent, Toothbrush, Toothpaste",Shampoo,0.1,1.0,2.0
"Laundry Detergent, Shampoo, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Shampoo, Toothbrush",Toothpaste,0.1,1.0,2.0
"Hand Sanitizer, Shampoo, Toothbrush, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Shampoo, Toothpaste",Toothbrush,0.1,1.0,2.0
"Laundry Detergent, Toothbrush, Toothpaste","Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Hand Sanitizer, Laundry Detergent, Toothbrush","Shampoo, Toothpaste",0.1,1.0,3.3333333333333335
"Laundry Detergent, Shampoo, Toothbrush","Hand Sanitizer, Toothpaste",0.1,1.0,2.5
"Hand Sanitizer, Shampoo, Toothbrush","Laundry Detergent, Toothpaste",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Toothpaste","Shampoo, Toothbrush",0.1,0.5,1.25
"Laundry Detergent, Shampoo, Toothpaste","Hand Sanitizer, Toothbrush",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Shampoo","Toothbrush, Toothpaste",0.1,1.0,2.5
"Hand Sanitizer, Shampoo, Toothpaste","Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Laundry Detergent, Toothbrush","Hand Sanitizer, Shampoo, Toothpaste",0.1,1.0,5.0
"Laundry Detergent, Toothpaste","Hand Sanitizer, Shampoo, Toothbrush",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Shampoo, Toothbrush, Toothpaste",0.1,0.5,1.6666666666666667
"Laundry Detergent, Shampoo","Hand Sanitizer, Toothbrush, Toothpaste",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Shampoo","Laundry Detergent, Toothbrush, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Soap",Laundry Detergent,0.2,1.0,2.0
"Laundry Detergent, Soap",Hand Sanitizer,0.2,0.5,1.0
"Hand Sanitizer, Laundry Detergent",Soap,0.2,1.0,2.0
Soap,"Hand Sanitizer, Laundry Detergent",0.2,0.4,2.0
Hand Sanitizer,"Laundry Detergent, Soap",0.2,0.4,1.0
Laundry Detergent,"Hand Sanitizer, Soap",0.2,0.4,2.0
"Hand Sanitizer, Soap",Toothpaste,0.2,1.0,2.0
"Soap, Toothpaste",Hand Sanitizer,0.2,1.0,2.0
"Hand Sanitizer, Toothpaste",Soap,0.2,0.5,1.0
Soap,"Hand Sanitizer, Toothpaste",0.2,0.4,1.0
Hand Sanitizer,"Soap, Toothpaste",0.2,0.4,2.0
Toothpaste,"Hand Sanitizer, Soap",0.2,0.4,2.0
"Paper Towels, Soap",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Soap",Paper Towels,0.1,0.5,1.0
"Hand Sanitizer, Soap",Tissues,0.1,0.5,1.0
"Soap, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Soap",Shampoo,0.1,0.5,1.0
"Hand Sanitizer, Shampoo",Soap,0.1,0.5,1.0
"Soap, Toothbrush",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Soap",Toothbrush,0.1,0.5,1.0
"Hand Sanitizer, Soap, Toothpaste",Laundry Detergent,0.2,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Soap",Toothpaste,0.2,1.0,2.0
"Laundry Detergent, Soap, Toothpaste",Hand Sanitizer,0.2,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Toothpaste",Soap,0.2,1.0,2.0
"Hand Sanitizer, Soap","Laundry Detergent, Toothpaste",0.2,1.0,5.0
"Soap, Toothpaste","Hand Sanitizer, Laundry Detergent",0.2,1.0,5.0
"Laundry Detergent, Soap","Hand Sanitizer, Toothpaste",0.2,0.5,1.25
"Hand Sanitizer, Toothpaste","Laundry Detergent, Soap",0.2,0.5,1.25
"Hand Sanitizer, Laundry Detergent","Soap, Toothpaste",0.2,1.0,5.0
"Laundry Detergent, Toothpaste","Hand Sanitizer, Soap",0.2,1.0,5.0
Soap,"Hand Sanitizer, Laundry Detergent, Toothpaste",0.2,0.4,2.0
Hand Sanitizer,"Laundry Detergent, Soap, Toothpaste",0.2,0.4,2.0
Toothpaste,"Hand Sanitizer, Laundry Detergent, Soap",0.2,0.4,2.0
Laundry Detergent,"Hand Sanitizer, Soap, Toothpaste",0.2,0.4,2.0
"Hand Sanitizer, Paper Towels, Toothpaste",Soap,0.1,0.5,1.0
"Hand Sanitizer, Paper Towels, Soap",Toothpaste,0.1,1.0,2.0
"Paper Towels, Soap, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Soap, Toothpaste",Paper Towels,0.1,0.5,1.0
"Paper Towels, Toothpaste","Hand Sanitizer, Soap",0.1,0.5,2.5
"Paper Towels, Soap","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Soap","Paper Towels, Toothpaste",0.1,0.5,2.5
"Soap, Toothpaste","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Paper Towels, Soap",Laundry Detergent,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels",Soap,0.1,1.0,2.0
"Laundry Detergent, Paper Towels, Soap",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Soap",Paper Towels,0.1,0.5,1.0
"Paper Towels, Soap","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Hand Sanitizer, Soap","Laundry Detergent, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent","Paper Towels, Soap",0.1,0.5,2.5
"Laundry Detergent, Paper Towels, Soap, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels, Toothpaste",Soap,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels, Soap",Toothpaste,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Soap, Toothpaste",Paper Towels,0.1,0.5,1.0
"Hand Sanitizer, Paper Towels, Soap, Toothpaste",Laundry Detergent,0.1,1.0,2.0
"Laundry Detergent, Paper Towels, Toothpaste","Hand Sanitizer, Soap",0.1,1.0,5.0
"Laundry Detergent, Paper Towels, Soap","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Laundry Detergent, Paper Towels","Soap, Toothpaste",0.1,1.0,5.0
"Laundry Detergent, Soap, Toothpaste","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent, Toothpaste","Paper Towels, Soap",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Soap","Paper Towels, Toothpaste",0.1,0.5,2.5
"Paper Towels, Soap, Toothpaste","Hand Sanitizer, Laundry Detergent",0.1,1.0,5.0
"Hand Sanitizer, Paper Towels, Toothpaste","Laundry Detergent, Soap",0.1,0.5,1.25
"Hand Sanitizer, Paper Towels, Soap","Laundry Detergent, Toothpaste",0.1,1.0,5.0
"Hand Sanitizer, Soap, Toothpaste","Laundry Detergent, Paper Towels",0.1,0.5,1.6666666666666667
"Laundry Detergent, Toothpaste","Hand Sanitizer, Paper Towels, Soap",0.1,0.5,5.0
"Hand Sanitizer, Laundry Detergent","Paper Towels, Soap, Toothpaste",0.1,0.5,5.0
"Paper Towels, Toothpaste","Hand Sanitizer, Laundry Detergent, Soap",0.1,0.5,2.5
"Paper Towels, Soap","Hand Sanitizer, Laundry Detergent, Toothpaste",0.1,0.5,2.5
"Soap, Toothpaste","Hand Sanitizer, Laundry Detergent, Paper Towels",0.1,0.5,5.0
"Hand Sanitizer, Soap","Laundry Detergent, Paper Towels, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Paper Towels, Soap",Tissues,0.1,1.0,2.0
"Paper Towels, Soap, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Soap, Tissues",Paper Towels,0.1,1.0,2.0
"Paper Towels, Soap","Hand Sanitizer, Tissues",0.1,0.5,1.25
"Hand Sanitizer, Soap","Paper Towels, Tissues",0.1,0.5,1.25
"Soap, Tissues","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Soap, Toothpaste",Tissues,0.1,0.5,1.0
"Hand Sanitizer, Soap, Tissues",Toothpaste,0.1,1.0,2.0
"Soap, Tissues, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Soap","Tissues, Toothpaste",0.1,0.5,1.6666666666666667
"Soap, Toothpaste","Hand Sanitizer, Tissues",0.1,0.5,1.25
"Soap, Tissues","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Soap, Tissues",Laundry Detergent,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Soap",Tissues,0.1,0.5,1.0
"Laundry Detergent, Soap, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent, Tissues",Soap,0.1,1.0,2.0
"Hand Sanitizer, Soap","Laundry Detergent, Tissues",0.1,0.5,2.5
"Soap, Tissues","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Soap, Tissues",0.1,0.5,2.5
"Laundry Detergent, Tissues","Hand Sanitizer, Soap",0.1,0.5,2.5
"Paper Towels, Soap, Tissues, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Tissues, Toothpaste",Soap,0.1,0.5,1.0
"Hand Sanitizer, Paper Towels, Soap, Toothpaste",Tissues,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Soap, Tissues",Toothpaste,0.1,1.0,2.0
"Hand Sanitizer, Soap, Tissues, Toothpaste",Paper Towels,0.1,1.0,2.0
"Paper Towels, Tissues, Toothpaste","Hand Sanitizer, Soap",0.1,0.5,2.5
"Paper Towels, Soap, Toothpaste","Hand Sanitizer, Tissues",0.1,1.0,2.5
"Hand Sanitizer, Paper Towels, Toothpaste","Soap, Tissues",0.1,0.5,2.5
"Paper Towels, Soap, Tissues","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Paper Towels, Soap","Tissues, Toothpaste",0.1,1.0,3.3333333333333335
"Soap, Tissues, Toothpaste","Hand Sanitizer, Paper Towels",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Soap, Toothpaste","Paper Towels, Tissues",0.1,0.5,1.25
"Hand Sanitizer, Soap, Tissues","Paper Towels, Toothpaste",0.1,1.0,5.0
"Paper Towels, Toothpaste","Hand Sanitizer, Soap, Tissues",0.1,0.5,5.0
"Paper Towels, Soap","Hand Sanitizer, Tissues, Toothpaste",0.1,0.5,1.6666666666666667
"Soap, Toothpaste","Hand Sanitizer, Paper Towels, Tissues",0.1,0.5,1.6666666666666667
"Soap, Tissues","Hand Sanitizer, Paper Towels, Toothpaste",0.1,0.5,2.5
"Hand Sanitizer, Soap","Paper Towels, Tissues, Toothpaste",0.1,0.5,2.5
